,PID,SPI,PDS,PID_kmeans
53723,,C301HS   176522B,,0
53724,,C301HS   176523A,,0
53725,,C301XS   030009AH,,0
53726,,C301XS   030009BH,,0
53727,,C301XS   030011H,,0
53728,,C301XS   030016AH,,0
53729,,C301XS   030016BH,,0
53730,,C301XS   130011AH,,0
53731,,C301XS   130011BH,,0
53732,,C301XS   190007AH,,0
53733,,C301XS   190007BH,,0
53734,,C301XS   130043H,,0
53735,,C301XS   160006P,,0
53736,,C301XS   160008P,,0
53737,,C301XS   200004B,,0
53738,,C301XS   030013H,,0
53739,,C301XS   150006H,,0
53740,,C301XS   150001H,,0
53741,,C301XS   150003H,,0
53742,,C301XS   030029H,,0
53743,,C301XS   040001H,,0
53744,,C301XS   040002H,,0
53745,,C301XS   040003AH,,0
53746,,C301XS   040003BH,,0
53747,,C301XS   040003CH,,0
53748,,C301XS   040006H,,0
53749,,C301XS   090003H,,0
53750,,C301XS   090012H,,0
53751,,C301XS   050001H,,0
53752,,C301XS   050002H,,0
53753,,C301XS   050003H,,0
53754,,C301XS   050004H,,0
53755,,C301XS   050005H,,0
53756,,C301XS   060005H,,0
53757,,C301XS   140001H,,0
53758,,C301XS   140002H,,0
53759,,C301XS   200002H,,0
53760,,C301XS   200001H,,0
53761,,C301MX   030014,,0
53762,,C301MXL  030014,,0
53763,,C301MX   150002,,0
53764,,C301MXL  150002,,0
53765,,C301MX   150005,,0
53766,,C301MXL  150005,,0
53767,,C301MX   190012,,0
53768,,C301MXL  190012,,0
53769,,C301XS   150004B1,,0
53770,,C301XS   190005B1,,0
53771,,C301XS   190013B1,,0
53772,,C301XS   130012B1,,0
53773,,C301XS   130027B1,,0
53774,,C301XS   020003B1,,0
53775,,C301XS   060003AB,,0
53776,,C301XS   060003BB,,0
53777,,C301XS   190001B,,0
53778,,C301XS   190029B,,0
53779,,C301DGC  090215,,0
53780,,C301AT   000001,,0
53781,,C301PIC  080754,,0
53782,,C301PT   170090,,0
53783,,C301PI   170090A,,0
53784,,C301PI   170090B,,0
53785,,C301AI   130001BB,,0
53786,,C301AI   130001BC,,0
53787,,C301AI   130001BD,,0
53788,,C301AI   130001BE,,0
53789,,C301AI   130027A,,0
53790,,C301XS   130011B,,0
53791,,C301XS   200004,,0
53792,,C301XY   180012P,,0
53793,,C301TE   300830C,,0
53794,,C301TW   300830C,,0
53795,,C301TT   300830C,,0
53796,,C301TAHH 300830,,0
53797,,C301TW   300830A,,0
53798,,C301TE   300830A,,0
53799,,C301TT   300830A,,0
53800,,C301TW   300830B,,0
53801,,C301TE   300830B,,0
53802,,C301TT   300830B,,0
53803,,C301TI   300830A,,0
53804,,C301TI   300830B,,0
53805,,C301TI   300830C,,0
53806,,C301TE   300834C,,0
53807,,C301TT   300834C,,0
53808,,C301TAHH 300834,,0
53809,,C301TW   300834C,,0
53810,,C301TW   300834A,,0
53811,,C301TE   300834A,,0
53812,,C301TT   300834A,,0
53813,,C301TW   300834B,,0
53814,,C301TE   300834B,,0
53815,,C301TT   300834B,,0
53816,,C301TI   300834A,,0
53817,,C301TI   300834B,,0
53818,,C301TI   300834C,,0
53819,,C301PT   300901,,0
53820,,C301PI   300901,,0
53821,,C301TE   300836C,,0
53822,,C301TT   300836C,,0
53823,,C301TAHH 300836,,0
53824,,C301TW   300836C,,0
53825,,C301TW   300836A,,0
53826,,C301TE   300836A,,0
53827,,C301TT   300836A,,0
53828,,C301TW   300836B,,0
53829,,C301TE   300836B,,0
53830,,C301TT   300836B,,0
53831,,C301TI   300836A,,0
53832,,C301TI   300836B,,0
53833,,C301TI   300836C,,0
53834,,C301TE   300877B,,0
53835,,C301TE   300861,,0
53836,,C301TW   300861,,0
53837,,C301TT   300861,,0
53838,,C301TI   300861,,0
53839,,C301PT   300799,,0
53840,,C301PI   300799,,0
53841,,C301LT   300802B,,0
53842,,C301LDI  300806B,,0
53843,,C301LG   300805,,0
53844,,C301TE   160616B,,0
53845,,C301XV   160559,,0
53846,,C301XV   160560,,0
53847,,C301TE   160551B,,0
53848,,C301TI   160551B,,0
53849,,C301TW   160551B,,0
53850,,C301PV   160593,,0
53851,,C301XV   300706,,0
53852,,C301XY   300706,,0
53853,,C301XZSO 300706,,0
53854,,C301XZLO 300706,,0
53855,,C301XZSC 300706,,0
53856,,C301XZLC 300706,,0
53857,,C301XHSC 300706,,0
53858,,C301XHSO 300706,,0
53859,,C301MHSA 300704,,0
53860,,C301MXL  300704,,0
53861,,C301MAA  300704,,0
53862,,C301MHL  300704,,0
53863,,C301MX   300704,,0
53864,,C301MLB  300704,,0
53865,,C301MAC  300704,,0
53866,,C301SIC  300704,,0
53867,,C301SI   300704,,0
53868,,C301ML   300704,,0
53869,,C301MII  300704,,0
53870,,C301MHSB 300704,,0
53871,,C301PT   300748,,0
53872,,C301PIC  300748,,0
53873,,C301TE   300702,,0
53874,,C301TI   300702,,0
53875,,C301TT   300702,,0
53876,,C301TW   300702,,0
53877,,C301PT   300995,,0
53878,,C301PI   300995,,0
53879,,C301DXS  010161,,0
53880,,C301PG   160592,,0
53881,,C301PG   160591,,0
53882,,C301PG   160598,,0
53883,,C301TE   300939,,0
53884,,C301TT   300939,,0
53885,,C301TW   300939,,0
53886,,C301TI   300939,,0
53887,,C301TT   300936B,,0
53888,,C301PDG  160599,,0
53889,,C301PDG  160600,,0
53890,,C301XS   116001A,,0
53891,,C301XS   116001B,,0
53892,,C301XS   116001C,,0
53893,,C301XS   116002A,,0
53894,,C301XS   116002B,,0
53895,,C301XS   116002C,,0
53896,,C301XS   116003A,,0
53897,,C301XS   116003B,,0
53898,,C301XS   116003C,,0
53899,,C301XS   116004A,,0
53900,,C301XS   116004B,,0
53901,,C301XS   116004C,,0
53902,,C301XS   116005A,,0
53903,,C301XS   116005B,,0
53904,,C301XS   116005C,,0
53905,,C301XS   116006A,,0
53906,,C301XS   116006B,,0
53907,,C301XS   116006C,,0
53908,,C301XS   116007A,,0
53909,,C301XS   116007B,,0
53910,,C301XS   116007C,,0
53911,,C301XS   116008A,,0
53912,,C301XS   116008B,,0
53913,,C301XS   116008C,,0
53914,,C301XS   116009A,,0
53915,,C301XS   116009B,,0
53916,,C301XS   116009C,,0
53917,,C301XS   116010A,,0
53918,,C301XS   116010B,,0
53919,,C301XS   116010C,,0
53920,,C301XS   116011A,,0
53921,,C301XS   116011B,,0
53922,,C301XS   116011C,,0
53923,,C301XS   116012A,,0
53924,,C301XS   116012B,,0
53925,,C301XS   116012C,,0
53926,,C301XS   116013A,,0
53927,,C301XS   116013B,,0
53928,,C301XS   116013C,,0
53929,,C301XS   116014A,,0
53930,,C301XS   116014B,,0
53931,,C301XS   116014C,,0
53932,,C301XS   116015A,,0
53933,,C301XS   116015B,,0
53934,,C301XS   116015C,,0
53935,,C301XS   116016A,,0
53936,,C301XS   116016B,,0
53937,,C301XS   116016C,,0
53938,,C301XS   116017A,,0
53939,,C301XS   116017B,,0
53940,,C301XS   116017C,,0
53941,,C301XS   116018A,,0
53942,,C301XS   116018B,,0
53943,,C301XS   116018C,,0
53944,,C301XS   116019A,,0
53945,,C301XS   116019B,,0
53946,,C301XS   116019C,,0
53947,,C301XS   116020A,,0
53948,,C301XS   116020B,,0
53949,,C301XS   116020C,,0
53950,,C301XS   116021A,,0
53951,,C301XS   116021B,,0
53952,,C301XS   116021C,,0
53953,,C301XS   116022A,,0
53954,,C301XS   116022B,,0
53955,,C301XS   116022C,,0
53956,,C301XS   116023A,,0
53957,,C301XS   116023B,,0
53958,,C301XS   116023C,,0
53959,,C301XS   116024A,,0
53960,,C301XS   116024B,,0
53961,,C301XS   116024C,,0
53962,,C301XS   116025A,,0
53963,,C301XS   116025B,,0
53964,,C301XS   116025C,,0
53965,,C301XS   116026A,,0
53966,,C301XS   116026B,,0
53967,,C301XS   116026C,,0
53968,,C301XS   116027A,,0
53969,,C301XS   116027B,,0
53970,,C301XS   116027C,,0
53971,,C301XS   116028A,,0
53972,,C301XS   116028B,,0
53973,,C301XS   116028C,,0
53974,,C301XS   116029A,,0
53975,,C301XS   116029B,,0
53976,,C301XS   116029C,,0
53977,,C301XS   116030A,,0
53978,,C301XS   116030B,,0
53979,,C301XS   116030C,,0
53980,,C301XS   116031A,,0
53981,,C301XS   116031B,,0
53982,,C301XS   116031C,,0
53983,,C301XS   116032A,,0
53984,,C301XS   116032B,,0
53985,,C301XS   116032C,,0
53986,,C301XS   116033A,,0
53987,,C301XS   116033B,,0
53988,,C301XS   116033C,,0
53989,,C301XS   116034A,,0
53990,,C301XS   116034B,,0
53991,,C301XS   116034C,,0
53992,,C301XS   116035A,,0
53993,,C301XS   116035B,,0
53994,,C301XS   116035C,,0
53995,,C301XS   116036A,,0
53996,,C301XS   116036B,,0
53997,,C301XS   116036C,,0
53998,,C301XS   116037A,,0
53999,,C301XS   116037B,,0
54000,,C301XS   116037C,,0
54001,,C301XS   116038A,,0
54002,,C301XS   116038B,,0
54003,,C301XS   116038C,,0
54004,,C301XS   117001A,,0
54005,,C301XS   117001B,,0
54006,,C301XS   117001C,,0
54007,,C301XS   117002A,,0
54008,,C301XS   117002B,,0
54009,,C301XS   117002C,,0
54010,,C301XS   117003A,,0
54011,,C301XS   117003B,,0
54012,,C301XS   117003C,,0
54013,,C301XS   117004A,,0
54014,,C301XS   117004B,,0
54015,,C301XS   117004C,,0
54016,,C301XS   117005A,,0
54017,,C301XS   117005B,,0
54018,,C301XS   117005C,,0
54019,,C301XS   117006A,,0
54020,,C301XS   117006B,,0
54021,,C301XS   117006C,,0
54022,,C301XS   117007A,,0
54023,,C301XS   117007B,,0
54024,,C301XS   117007C,,0
54025,,C301XS   117008A,,0
54026,,C301XS   117008B,,0
54027,,C301XS   117008C,,0
54028,,C301XS   117009A,,0
54029,,C301XS   117009B,,0
54030,,C301XS   117009C,,0
54031,,C301XS   117010A,,0
54032,,C301XS   117010B,,0
54033,,C301XS   117010C,,0
54034,,C301XS   117011A,,0
54035,,C301XS   117011B,,0
54036,,C301XS   117011C,,0
54037,,C301XS   117012A,,0
54038,,C301XS   117012B,,0
54039,,C301XS   117012C,,0
54040,,C301XS   117013A,,0
54041,,C301XS   117013B,,0
54042,,C301XS   117013C,,0
54043,,C301XS   117014A,,0
54044,,C301XS   117014B,,0
54045,,C301XS   117014C,,0
54046,,C301XS   117015A,,0
54047,,C301XS   117015B,,0
54048,,C301XS   117015C,,0
54049,,C301XS   117016A,,0
54050,,C301XS   117016B,,0
54051,,C301XS   117016C,,0
54052,,C301XS   117017A,,0
54053,,C301XS   117017B,,0
54054,,C301XS   117017C,,0
54055,,C301XS   117018A,,0
54056,,C301XS   117018B,,0
54057,,C301XS   117018C,,0
54058,,C301XS   117019A,,0
54059,,C301XS   117019B,,0
54060,,C301XS   117019C,,0
54061,,C301XS   117020A,,0
54062,,C301XS   117020B,,0
54063,,C301XS   117020C,,0
54064,,C301XS   117021A,,0
54065,,C301XS   117021B,,0
54066,,C301XS   117021C,,0
54067,,C301XS   117022A,,0
54068,,C301XS   117022B,,0
54069,,C301XS   117022C,,0
54070,,C301XS   117025A,,0
54071,,C301XS   117025B,,0
54072,,C301XS   117025C,,0
54073,,C301XS   117026B,,0
54074,,C301XS   117026C,,0
54075,,C301XS   117027B,,0
54076,,C301XS   117027C,,0
54077,,C301XS   117028B,,0
54078,,C301XS   117028C,,0
54079,,C301XS   117029B,,0
54080,,C301XS   117029C,,0
54081,,C301XS   117030A,,0
54082,,C301XS   117030B,,0
54083,,C301XS   117030C,,0
54084,,C301XS   117031A,,0
54085,,C301XS   117031B,,0
54086,,C301XS   117031C,,0
54087,,C301XS   117032A,,0
54088,,C301XS   117032B,,0
54089,,C301XS   117032C,,0
54090,,C301XS   118001A,,0
54091,,C301XS   118001B,,0
54092,,C301XS   118001C,,0
54093,,C301XS   118002A,,0
54094,,C301XS   118002B,,0
54095,,C301XS   118002C,,0
54096,,C301XS   118003A,,0
54097,,C301XS   118003B,,0
54098,,C301XS   118003C,,0
54099,,C301XS   118004A,,0
54100,,C301XS   118004B,,0
54101,,C301XS   118004C,,0
54102,,C301XS   118005A,,0
54103,,C301XS   118005B,,0
54104,,C301XS   118005C,,0
54105,,C301XS   118006A,,0
54106,,C301XS   118006B,,0
54107,,C301XS   118006C,,0
54108,,C301XS   118007A,,0
54109,,C301XS   118007B,,0
54110,,C301XS   118007C,,0
54111,,C301XS   118008A,,0
54112,,C301XS   118008B,,0
54113,,C301XS   118008C,,0
54114,,C301XS   118009A,,0
54115,,C301XS   118009B,,0
54116,,C301XS   118009C,,0
54117,,C301XS   118010A,,0
54118,,C301XS   118010B,,0
54119,,C301XS   118010C,,0
54120,,C301XS   118011A,,0
54121,,C301XS   118011B,,0
54122,,C301XS   118011C,,0
54123,,C301XS   118012A,,0
54124,,C301XS   118012B,,0
54125,,C301XS   118012C,,0
54126,,C301XS   118013A,,0
54127,,C301XS   118013B,,0
54128,,C301XS   118013C,,0
54129,,C301XS   118014A,,0
54130,,C301XS   118014B,,0
54131,,C301XS   118014C,,0
54132,,C301XS   118015A,,0
54133,,C301XS   118015B,,0
54134,,C301XS   118015C,,0
54135,,C301XS   118016A,,0
54136,,C301XS   118016B,,0
54137,,C301XS   118016C,,0
54138,,C301XS   118017A,,0
54139,,C301XS   118017B,,0
54140,,C301XS   118017C,,0
54141,,C301XS   118018A,,0
54142,,C301XS   118018B,,0
54143,,C301XS   118018C,,0
54144,,C301XS   118019A,,0
54145,,C301XS   118019B,,0
54146,,C301XS   118019C,,0
54147,,C301XS   118020A,,0
54148,,C301XS   118020B,,0
54149,,C301XS   118020C,,0
54150,,C301XS   118021A,,0
54151,,C301XS   118021B,,0
54152,,C301XS   118021C,,0
54153,,C301XS   118022A,,0
54154,,C301XS   118022B,,0
54155,,C301XS   118022C,,0
54156,,C301XS   118023A,,0
54157,,C301XS   118023B,,0
54158,,C301XS   118023C,,0
54159,,C301XS   118024A,,0
54160,,C301XS   118024B,,0
54161,,C301XS   118024C,,0
54162,,C301XS   118025A,,0
54163,,C301XS   118025B,,0
54164,,C301XS   118025C,,0
54165,,C301XS   118026A,,0
54166,,C301XS   118026B,,0
54167,,C301XS   118026C,,0
54168,,C301XS   118027A,,0
54169,,C301XS   118027B,,0
54170,,C301XS   118027C,,0
54171,,C301XS   118028A,,0
54172,,C301XS   118028B,,0
54173,,C301XS   118028C,,0
54174,,C301XS   118029A,,0
54175,,C301XS   118029B,,0
54176,,C301XS   118029C,,0
54177,,C301XS   118030A,,0
54178,,C301XS   118030B,,0
54179,,C301XS   118030C,,0
54180,,C301XS   118031A,,0
54181,,C301XS   118031B,,0
54182,,C301XS   118031C,,0
54183,,C301XS   118032A,,0
54184,,C301XS   118032B,,0
54185,,C301XS   118032C,,0
54186,,C301XS   118033A,,0
54187,,C301XS   118033B,,0
54188,,C301XS   118033C,,0
54189,,C301XS   118034A,,0
54190,,C301XS   118034B,,0
54191,,C301XS   118034C,,0
54192,,C301TI   300925B,,0
54193,,C301TW   300940,,0
54194,,C301TE   300940,,0
54195,,C301TT   300940,,0
54196,,C301TI   300940,,0
54197,,C301FT   300980,,0
54198,,C301FIC  300980,,0
54199,,C301FV   300980,,0
54200,,C301FT   300981,,0
54201,,C301FI   300981,,0
54202,,C301FT   300947,,0
54203,,C301FI   300947,,0
54204,,C301PT   300921,,0
54205,,C301PI   300921,,0
54206,,C301PT   300922,,0
54207,,C301PI   300922,,0
54208,,C301EHS  300801D,,0
54209,,C301EHS  300803D,,0
54210,,C301EHS  300802D,,0
54211,,C301EHS  300804D,,0
54212,,C301TT   300700B,,0
54213,,C301TIC  300700B,,0
54214,,C301XHSC 300845A,,0
54215,,C301XZLO 300845B,,0
54216,,C301XZSO 300845B,,0
54217,,C301MX   300806,,0
54218,,C301MX    300903,,0
54219,,C301MX    300904,,0
54220,,C301MX   300901,,0
54221,,C301MX   300902,,0
54222,,C301FO   300973,,0
54223,,C301FO   300868,,0
54224,,C301FO   300716,,0
54225,,C301FO   300717,,0
54226,,C301FO   300714,,0
54227,,C301FO   300715,,0
54228,,C301FO   300971,,0
54229,,C301FIF  300979,,0
54230,,C301FO   300978,,0
54231,,C301FO   300977,,0
54232,,C301FO   300970,,0
54233,,C301FO   300969,,0
54234,,C301FO   300968,,0
54235,,C301FO   300967,,0
54236,,C301FO   300966,,0
54237,,C301FO   300964,,0
54238,,C301FO   300963,,0
54239,,C301FO   300958,,0
54240,,C301FO   300982,,0
54241,,C301PG   300986,,0
54242,,C301TW   300860,,0
54243,,C301TG   300860,,0
54244,,C301FO   300960,,0
54245,,C301FO   300882,,0
54246,,C301HV   300834,,0
54247,,C301HIC  300834,,0
54248,,C301PG   300867,,0
54249,,C301TE   300833,,0
54250,,C301TT   300833,,0
54251,,C301TW   300833,,0
54252,,C301HS   172010,,0
54253,,C301HS   172011,,0
54254,,C301HS   172012,,0
54255,,C301FT   300896,,0
54256,,C301FI   300896,,0
54257,,C301DT   300896,,0
54258,,C301DI   300896,,0
54259,,C301PSV  120094B,,0
54260,,C301PSV  170820B,,0
54261,,C301PSV  170819B,,0
54262,,C301PSV  170084B,,0
54263,,C301PSV  171011B,,0
54264,,C301PSV  171014B,,0
54265,,C301PSV  173032B,,0
54266,,C301PSV  179003B,,0
54267,,C301PSV  179006B,,0
54268,,C301PDT  130094,,0
54269,,C301DXS  060261,,0
54270,,C301DXS  040361,,0
54271,,C301MHSA 050002A,,0
54272,,C301MHSA 050002B,,0
54273,,C301MAA  050002B,,0
54274,,C301ASL  030031A,,0
54275,,C301ASL  030031B,,0
54276,,C301AXA  030031A,,0
54277,,C301AXA  030031B,,0
54278,,C301TSH  030031A,,0
54279,,C301TSH  030031B,,0
54280,,C301XS   030031A1,,0
54281,,C301XS   030031A2,,0
54282,,C301XS   030031A3,,0
54283,,C301XS   030031B1,,0
54284,,C301XS   030031B2,,0
54285,,C301XS   030031B3,,0
54286,,C301XS   030031AC,,0
54287,,C301XS   030031BC,,0
54288,,C301XY   030031AS,,0
54289,,C301XY   030031BS,,0
54290,,C301XS   030031TA,,0
54291,,C301XS   030031TB,,0
54292,,C301PSH  030031A,,0
54293,,C301PSH  030031B,,0
54294,,C301XL   030031A,,0
54295,,C301XL   030031B,,0
54296,,C301ZLC  030031A,,0
54297,,C301ZLC  030031B,,0
54298,,C301ZLO  030031A,,0
54299,,C301ZLO  030031B,,0
54300,,C301ZSC  030031A,,0
54301,,C301ZSC  030031B,,0
54302,,C301ZSO  030031A,,0
54303,,C301ZSO  030031B,,0
54304,,C301XS   030031AH,,0
54305,,C301XS   030031BH,,0
54306,,C301XS   117023A,,0
54307,,C301XS   117023B,,0
54308,,C301XS   117023C,,0
54309,,C301XS   117024A,,0
54310,,C301XS   117024B,,0
54311,,C301XS   117024C,,0
54312,,C301XS   117033A,,0
54313,,C301XS   117033B,,0
54314,,C301XS   117033C,,0
54315,,C301XS   117034A,,0
54316,,C301XS   117034B,,0
54317,,C301XS   117034C,,0
54318,,C301XS   117035A,,0
54319,,C301XS   117035B,,0
54320,,C301XS   117035C,,0
54321,,C301XS   117036A,,0
54322,,C301XS   117036B,,0
54323,,C301XS   117036C,,0
54324,,C301XS   117037A,,0
54325,,C301XS   117037B,,0
54326,,C301XS   117037C,,0
54327,,C301XS   117038A,,0
54328,,C301XS   117038B,,0
54329,,C301XS   117038C,,0
54330,,C301XS   117039A,,0
54331,,C301XS   117039B,,0
54332,,C301XS   117039C,,0
54333,,C301XS   117040A,,0
54334,,C301XS   117040B,,0
54335,,C301XS   117040C,,0
54336,,C301XS   117041A,,0
54337,,C301XS   117041B,,0
54338,,C301XS   117041C,,0
54339,,C301XS   117042A,,0
54340,,C301XS   117042B,,0
54341,,C301XS   117042C,,0
54342,,C301XS   117043A,,0
54343,,C301XS   117043B,,0
54344,,C301XS   117043C,,0
54345,,C301XS   117044A,,0
54346,,C301XS   117044B,,0
54347,,C301XS   117044C,,0
54348,,C301XS   117045A,,0
54349,,C301XS   117045B,,0
54350,,C301XS   117045C,,0
54351,,C301XS   117046A,,0
54352,,C301XS   117046B,,0
54353,,C301XS   117046C,,0
54354,,C301XS   117047A,,0
54355,,C301XS   117047B,,0
54356,,C301XS   117047C,,0
54357,,C301XS   117048A,,0
54358,,C301XS   117048B,,0
54359,,C301XS   117048C,,0
54360,,C301EV   130036,,0
54361,,C301ML   080014A,,0
54362,,C301MHSA 080014,,0
54363,,C301MAA  080014,,0
54364,,C301MAB  080014,,0
54365,,C301MAC  080014,,0
54366,,C301MLB  080014A,,0
54367,,C301MHL  080014,,0
54368,,C301MHSB 080014,,0
54369,,C301ML   080024,,0
54370,,C301MHSA 080024,,0
54371,,C301MAA  080024,,0
54372,,C301MAB  080024,,0
54373,,C301MAC  080024,,0
54374,,C301MLB  080024,,0
54375,,C301MHL  080024,,0
54376,,C301MHSB 080024,,0
54377,,C301XS   118035A,,0
54378,,C301XS   118035B,,0
54379,,C301XS   118035C,,0
54380,,C301XS   510001A,,0
54381,,C301XS   510001B,,0
54382,,C301XS   510001C,,0
54383,,C301XS   510002A,,0
54384,,C301XS   510002B,,0
54385,,C301XS   510002C,,0
54386,,C301XS   510003A,,0
54387,,C301XS   510003B,,0
54388,,C301XS   510003C,,0
54389,,C301XS   510004A,,0
54390,,C301XS   510004B,,0
54391,,C301XS   510004C,,0
54392,,C301XS   510005A,,0
54393,,C301XS   510005B,,0
54394,,C301XS   510005C,,0
54395,,C301XS   510006A,,0
54396,,C301XS   510006B,,0
54397,,C301XS   510006C,,0
54398,,C301XS   510007A,,0
54399,,C301XS   510007B,,0
54400,,C301XS   510007C,,0
54401,,C301XS   510008A,,0
54402,,C301XS   510008B,,0
54403,,C301XS   510008C,,0
54404,,C301XS   510009A,,0
54405,,C301XS   510009B,,0
54406,,C301XS   510009C,,0
54407,,C301EZSO 130036,,0
54408,,C301EZSC 130036,,0
54409,,C301EHSC 130036B,,0
54410,,C301EHSO 130036B,,0
54411,,C301EA   130036,,0
54412,,C301EZLC 130036,,0
54413,,C301EZLO 130036,,0
54414,,C301EHSO 130036A,,0
54415,,C301EHSC 130036A,,0
54416,,C301EV   130037,,0
54417,,C301EZSO 130037,,0
54418,,C301EZSC 130037,,0
54419,,C301EA   130037,,0
54420,,C301EZLC 130037,,0
54421,,C301EZLO 130037,,0
54422,,C301EHSC 130037A,,0
54423,,C301EHSC 130037B,,0
54424,,C301EHSO 130037A,,0
54425,,C301EHSO 130037B,,0
54426,,C301EHSC 130036,,0
54427,,C301EHSO 130036,,0
54428,,C301EHSC 130037,,0
54429,,C301EHSO 130037,,0
54430,,C301FI   120399,,0
54431,,C301FIC  120062,,0
54432,,C301FIC  120063,,0
54433,,C301FIC  120064,,0
54434,,C301FIC  120065,,0
54435,,C301ML   080585A,,0
54436,,C301MA   080585A,,0
54437,,C301MHSA 080585A,,0
54438,,C301MAA  080585A,,0
54439,,C301MAB  080585A,,0
54440,,C301MAC  080585A,,0
54441,,C301MLB  080585A,,0
54442,,C301MHL  080585A,,0
54443,,C301MHSB 080585A,,0
54444,,C301MX   080585A,,0
54445,,C301MXL  080585A,,0
54446,,C301ML   080585B,,0
54447,,C301MA   080585B,,0
54448,,C301MAA  080585B,,0
54449,,C301MAB  080585B,,0
54450,,C301MHSA 080585B,,0
54451,,C301MHL  080585B,,0
54452,,C301MHSB 080585B,,0
54453,,C301MX   080585B,,0
54454,,C301MAC  080585B,,0
54455,,C301MXL  080585B,,0
54456,,C301MLB  080585B,,0
54457,,C301ML   080567,,0
54458,,C301MHL  080567,,0
54459,,C301MHSB 080567,,0
54460,,C301MAB  080567,,0
54461,,C301MHSA 080567,,0
54462,,C301MAA  080567,,0
54463,,C301ML   080617,,0
54464,,C301MHL  080617,,0
54465,,C301MAB  080617,,0
54466,,C301MHSB 080617,,0
54467,,C301MHSA 080617,,0
54468,,C301MAA  080617,,0
54469,,C301ML   080667,,0
54470,,C301MHL  080667,,0
54471,,C301MHSB 080667,,0
54472,,C301MAB  080667,,0
54473,,C301MHSA 080667,,0
54474,,C301MAA  080667,,0
54475,,C301ML   080717,,0
54476,,C301MHL  080717,,0
54477,,C301MAB  080717,,0
54478,,C301MHSB 080717,,0
54479,,C301MHSA 080717,,0
54480,,C301MAA  080717,,0
54481,,C301MXL  080567,,0
54482,,C301MXL  080617,,0
54483,,C301MXL  080667,,0
54484,,C301MXL  080717,,0
54485,,C301PSV  300826,,0
54486,,C301XY   300801P,,0
54487,,C301XY   300802P,,0
54488,,C301XY   300845P,,0
54489,,C301XY   300804P,,0
54490,,C301XY   300807P,,0
54491,,C301XY   300814P,,0
54492,,C301XY   300853P,,0
54493,,C301XY   300815PA,,0
54494,,C301XY   300815PB,,0
54495,,C301XY   300816P,,0
54496,,C301XY   300829P,,0
54497,,C301XY   300830P,,0
54498,,C301XY   300831P,,0
54499,,C301XY   300841P,,0
54500,,C301XY   300842P,,0
54501,,C301XY   300843P,,0
54502,,C301XY   300844P,,0
54503,,C301XY   300925P,,0
54504,,C301XY   300927P,,0
54505,,C301XA   300854,,0
54506,,C301XA   300855,,0
54507,,C301MX   030031A,,0
54508,,C301MX   030031B,,0
54509,,C301HS   300813,,0
54510,,C301PI   030750,,0
54511,,C301PG   030750,,0
54512,,C301EA   300805,,0
54513,,C301EA   300806,,0
54514,,C301EA   300807,,0
54515,,C301EA   300808,,0
54516,,C301EL   300805,,0
54517,,C301EL   300806,,0
54518,,C301EL   300807,,0
54519,,C301EL   300808,,0
54520,,C301TE   300950,,0
54521,,C301TI   300950,,0
54522,,C301TT   300950,,0
54523,,C301TW   300950,,0
54524,,C301HS   300850,,0
54525,,C301HS   300814,,0
54526,,C301HS   300815,,0
54527,,C301EA   300809,,0
54528,,C301EL   300809,,0
54529,,C301PI   300876B,,0
54530,,C301BZSLL300841,,0
54531,,C301BZSLL300842,,0
54532,,C301BZSLL300843,,0
54533,,C301BZSLL300844,,0
54534,,C301PCV  030751,,0
54535,,C301PCV  030752,,0
54536,,C301PCV  030753,,0
