,spi_sort,spid_sort,score_sort,similarity_flag
8420,C301FE 120012,JE CRC301 FV 120012,81,0
8421,C301FE 120012,JE CRC301 FY 172001,75,0
8422,C301FE 120012,JE CRC301 FV 120013,75,0
8423,C301FE 120012,JE CRC301 FV 120017,75,0
8424,C301FE 120012,JE CRC301 FO 130012,75,0
8425,C301FT 120012,JE CRC301 FV 120012,75,0
8426,C301FT 120012,JE CRC301 FT 120042,75,0
8427,C301FT 120012,JE CRC301 FT 120014,75,0
8428,C301FT 120012,JE CRC301 FT 120023,75,0
8429,C301FT 120012,JE CRC301 FT 160012,75,0
8430,C301FIC 120012,JE CRC301 FIC 120019,76,0
8431,C301FIC 120012,JE CRC301 FIC 120017,76,0
8432,C301FIC 120012,JE CRC301 FIC 120018,76,0
8433,C301FIC 120012,JE CRC301 FIC 120013,76,0
8434,C301FIC 120012,JE CRC301 FFIC 120025,74,0
8435,C301FV 120012,JE CRC301 FV 120012,81,0
8436,C301FV 120012,JE CRC301 FV 120013,75,0
8437,C301FV 120012,JE CRC301 FV 120017,75,0
8438,C301FV 120012,JE CRC301 FV 120024,75,0
8439,C301FV 120012,JE CRC301 XV 120012,75,0
8440,C301TE 010365B,CRC301 TE 090655B,77,0
8441,C301TE 010365B,JE CRC301 TE 180651B,71,0
8442,C301TE 010365B,JE CRC301 TE 200103B,71,0
8443,C301TE 010365B,JE CRC301 TE 180654B,71,0
8444,C301TE 010365B,JE CRC301 FT 180651B,71,0
8445,C301TT 010365B,JE CRC301 TT 090654B,71,0
8446,C301TT 010365B,JE CRC301 TT 110035B,71,0
8447,C301TT 010365B,CRC301 TE 090655B,71,0
8448,C301TT 010365B,JE CRC301 TT 090653B,71,0
8449,C301TT 010365B,JE CRC301 TT 180654B,71,0
8450,C301TIC 010365B,CRC301 TE 090655B,69,0
8451,C301TIC 010365B,JE CRC301 TI 040065,65,0
8452,C301TIC 010365B,JE CRC301 TI 140651,65,0
8453,C301TIC 010365B,JE CRC301 TE 180651B,63,0
8454,C301TIC 010365B,JE CRC301 TI 176528B,63,0
8455,C301TV 010365B,CRC301 TE 090655B,71,0
8456,C301TV 010365B,CRC301 PSV 080103B,69,0
8457,C301TV 010365B,JE CRC301 TE 180651B,65,0
8458,C301TV 010365B,JE CRC301 TT 090654B,65,0
8459,C301TV 010365B,JE CRC301 LT 090035B,65,0
8460,C301FE 120013,JE CRC301 FV 120013,81,0
8461,C301FE 120013,JE CRC301 FIC 120013,79,0
8462,C301FE 120013,JE CRC301 FY 172001,75,0
8463,C301FE 120013,JE CRC301 TI 120013,75,0
8464,C301FE 120013,JE CRC301 FV 120017,75,0
8465,C301FT 120013,JE CRC301 TI 120013,75,0
8466,C301FT 120013,JE CRC301 FV 120013,75,0
8467,C301FT 120013,JE CRC301 TE 120013,75,0
8468,C301FT 120013,JE CRC301 FT 120014,75,0
8469,C301FT 120013,JE CRC301 FT 120023,75,0
8470,C301FIC 120013,JE CRC301 FIC 120013,82,1
8471,C301FIC 120013,JE CRC301 FIC 120030,76,0
8472,C301FIC 120013,JE CRC301 FIC 120019,76,0
8473,C301FIC 120013,JE CRC301 FIC 120017,76,0
8474,C301FIC 120013,JE CRC301 FIC 120018,76,0
8475,C301FV 120013,JE CRC301 FV 120013,81,0
8476,C301FV 120013,JE CRC301 FV 120017,75,0
8477,C301FV 120013,JE CRC301 FV 120012,75,0
8478,C301FV 120013,JE CRC301 FIC 120013,73,0
8479,C301FV 120013,JE CRC301 FY 172001,69,0
8480,C301AI 120006,JE CRC301 TI 120010,69,0
8481,C301AI 120006,JE CRC301 TI 140006,69,0
8482,C301AI 120006,JE CRC301 PI 120065,69,0
8483,C301AI 120006,JE CRC301 TI 200060,69,0
8484,C301AI 120006,JE CRC301 PI 200026,69,0
8485,C301AT 120006,JE CRC301 TI 120010,69,0
8486,C301AT 120006,JE CRC301 PT 200061,69,0
8487,C301AT 120006,JE CRC301 FT 150006,69,0
8488,C301AT 120006,JE CRC301 TI 140006,69,0
8489,C301AT 120006,JE CRC301 TI 200060,69,0
8490,C301AE 120006,JE CRC301 M 120006A,75,0
8491,C301AE 120006,JE CRC301 M 120002,71,0
8492,C301AE 120006,JE CRC301 M 120005,71,0
8493,C301AE 120006,JE CRC301 TI 120010,69,0
8494,C301AE 120006,JE CRC301 LG 170006,69,0
8495,C301TW 150063,JE CRC301 TG 150033,69,0
8496,C301TW 150063,JE CRC301 PT 150086,69,0
8497,C301TW 150063,JE CRC301 TE 150016,69,0
8498,C301TW 150063,JE CRC301 FT 150006,69,0
8499,C301TW 150063,JE CRC301 TI 150031,69,0
8500,C301TE 150063,JE CRC301 TE 150016,75,0
8501,C301TE 150063,JE CRC301 FT 150006,75,0
8502,C301TE 150063,JE CRC301 FT 150003,75,0
8503,C301TE 150063,JE CRC301 TE 150013,75,0
8504,C301TE 150063,JE CRC301 PIC 150063,73,0
8505,C301TT 150063,JE CRC301 TT 150003,75,0
8506,C301TT 150063,JE CRC301 TT 175003,75,0
8507,C301TT 150063,JE CRC301 TT 190063,75,0
8508,C301TT 150063,JE CRC301 TG 150033,69,0
8509,C301TT 150063,JE CRC301 PT 150086,69,0
8510,C301TI 150063A,JE CRC301 TI 150031,73,0
8511,C301TI 150063A,JE CRC301 TI 175003,73,0
8512,C301TI 150063A,JE CRC301 TI 150034,73,0
8513,C301TI 150063A,JE CRC301 PT 150026A,71,0
8514,C301TI 150063A,JE CRC301 PIC 150063,71,0
8515,C301FE 120014,JE CRC301 FT 120014,81,0
8516,C301FE 120014,JE CRC301 FY 172001,75,0
8517,C301FE 120014,JE CRC301 FV 120013,75,0
8518,C301FE 120014,JE CRC301 FE 200014,75,0
8519,C301FE 120014,JE CRC301 FY 200014,75,0
8520,C301FT 120014,JE CRC301 FT 120014,81,0
8521,C301FT 120014,JE CRC301 FT 120042,75,0
8522,C301FT 120014,JE CRC301 FT 200014,75,0
8523,C301FT 120014,JE CRC301 FT 120017,75,0
8524,C301FT 120014,JE CRC301 TI 120010,69,0
8525,C301FIC 120014,JE CRC301 FIC 120019,76,0
8526,C301FIC 120014,JE CRC301 FIC 120017,76,0
8527,C301FIC 120014,JE CRC301 FIC 120018,76,0
8528,C301FIC 120014,JE CRC301 FIC 120013,76,0
8529,C301FIC 120014,JE CRC301 FI 120J01,73,0
8530,C301FV 120014,CRC301 HV 140014,76,0
8531,C301FV 120014,JE CRC301 FV 120013,75,0
8532,C301FV 120014,JE CRC301 FV 120017,75,0
8533,C301FV 120014,JE CRC301 FV 120012,75,0
8534,C301FV 120014,JE CRC301 FT 120014,75,0
8535,C301TI 150063B,JE CRC301 TI 150031,73,0
8536,C301TI 150063B,JE CRC301 TI 175003,73,0
8537,C301TI 150063B,JE CRC301 TI 150034,73,0
8538,C301TI 150063B,JE CRC301 LT 150013B,71,0
8539,C301TI 150063B,JE CRC301 LT 150032B,71,0
8540,C301PSV 150041,JE CRC301 PSV 150012B,74,0
8541,C301PSV 150041,JE CRC301 PSV 175001A,74,0
8542,C301PSV 150041,JE CRC301 PSV 110001,71,0
8543,C301PSV 150041,JE CRC301 PSV 180024,71,0
8544,C301PSV 150041,JE CRC301 PSV 120010,71,0
8545,C301PSV 150042,JE CRC301 PSV 150012B,74,0
8546,C301PSV 150042,JE CRC301 PV 175002,73,0
8547,C301PSV 150042,JE CRC301 PSV 210029,71,0
8548,C301PSV 150042,JE CRC301 PSV 180024,71,0
8549,C301PSV 150042,JE CRC301 PSV 190012,71,0
8550,C301FO 150023,JE CRC301 FO 150022,75,0
8551,C301FO 150023,JE CRC301 FE 150002,69,0
8552,C301FO 150023,JE CRC301 FI 150031,69,0
8553,C301FO 150023,JE CRC301 FY 150013,69,0
8554,C301FO 150023,JE CRC301 FO 130032,69,0
8555,C301FO 150024,JE CRC301 FO 150022,75,0
8556,C301FO 150024,JE CRC301 FE 150002,69,0
8557,C301FO 150024,JE CRC301 FY 150004,69,0
8558,C301FO 150024,JE CRC301 FO 130032,69,0
8559,C301FO 150024,JE CRC301 FO 150018,69,0
8560,C301PG 120029,JE CRC301 PG 120099,75,0
8561,C301PG 120029,JE CRC301 PG 120082,75,0
8562,C301PG 120029,JE CRC301 PT 172009,69,0
8563,C301PG 120029,JE CRC301 PG 200089,69,0
8564,C301PG 120029,JE CRC301 LG 120027,69,0
8565,C301LT 150022,JE CRC301 LT 120022,75,0
8566,C301LT 150022,JE CRC301 LT 150032B,73,0
8567,C301LT 150022,JE CRC301 LI 150022B,73,0
8568,C301LT 150022,JE CRC301 LT 150021A,73,0
8569,C301LT 150022,JE CRC301 LDT 190022A,71,0
8570,C301LI 150022A,JE CRC301 LI 150022B,76,0
8571,C301LI 150022A,JE CRC301 LIC 150032A,74,0
8572,C301LI 150022A,JE CRC301 LIC 150026A,74,0
8573,C301LI 150022A,JE CRC301 LI 120032A,71,0
8574,C301LI 150022A,JE CRC301 LT 150021A,71,0
8575,C301PG 120032,JE CRC301 PG 120082,75,0
8576,C301PG 120032,JE CRC301 PG 120063,75,0
8577,C301PG 120032,JE CRC301 TG 160032,69,0
8578,C301PG 120032,JE CRC301 PG 140013,69,0
8579,C301PG 120032,JE CRC301 LG 120027,69,0
8580,C301LI 150022B,JE CRC301 LI 150022B,82,1
8581,C301LI 150022B,JE CRC301 LT 150032B,71,0
8582,C301LI 150022B,JE CRC301 TI 110022B,71,0
8583,C301LI 150022B,JE CRC301 LI 190027B,71,0
8584,C301LI 150022B,JE CRC301 LIC 150028,71,0
8585,C301PG 120031,JE CRC301 PG 020031,75,0
8586,C301PG 120031,JE CRC301 PG 120081,75,0
8587,C301PG 120031,JE CRC301 PG 120063,75,0
8588,C301PG 120031,JE CRC301 PG 140013,69,0
8589,C301PG 120031,JE CRC301 PG 130083,69,0
8590,C301LT 150023,CRC301 LT 190034,76,0
8591,C301LT 150023,JE CRC301 LT 150013B,73,0
8592,C301LT 150023,JE CRC301 LT 150032B,73,0
8593,C301LT 150023,JE CRC301 LT 150021A,73,0
8594,C301LT 150023,JE CRC301 LT 150030B,73,0
8595,C301LI 150023A,JE CRC301 LIC 150013A,74,0
8596,C301LI 150023A,JE CRC301 LIC 150032A,74,0
8597,C301LI 150023A,JE CRC301 LIC 150026A,74,0
8598,C301LI 150023A,JE CRC301 LI 120032A,71,0
8599,C301LI 150023A,JE CRC301 LI 150022B,71,0
8600,C301LI 150023B,JE CRC301 LI 150022B,76,0
8601,C301LI 150023B,JE CRC301 LIC 150030B,74,0
8602,C301LI 150023B,JE CRC301 LT 150013B,71,0
8603,C301LI 150023B,JE CRC301 LT 150032B,71,0
8604,C301LI 150023B,JE CRC301 LT 150030B,71,0
8605,C301PG 120034,JE CRC301 PG 120063,75,0
8606,C301PG 120034,JE CRC301 PG 140013,69,0
8607,C301PG 120034,JE CRC301 TE 120034,69,0
8608,C301PG 120034,JE CRC301 PG 177034,69,0
8609,C301PG 120034,JE CRC301 PG 170054,69,0
8610,C301PDT 150047,JE CRC301 PDT 150047,82,1
8611,C301PDT 150047,JE CRC301 PT 150087,73,0
8612,C301PDT 150047,JE CRC301 PDT 170077,71,0
8613,C301PDT 150047,JE CRC301 PDT 170087,71,0
8614,C301PDT 150047,JE CRC301 PT 110047B,71,0
8615,C301PDI 150047,JE CRC301 PDT 150047,76,0
8616,C301PDI 150047,JE CRC301 PDI 140047,76,0
8617,C301PDI 150047,JE CRC301 PI 110047,73,0
8618,C301PDI 150047,JE CRC301 PIC 150057,71,0
8619,C301PDI 150047,JE CRC301 PDI 210017,71,0
8620,C301ML 120003A,JE CRC301 M 120001A,73,0
8621,C301ML 120003A,JE CRC301 M 120004A,73,0
8622,C301ML 120003A,JE CRC301 LG 120003,73,0
8623,C301ML 120003A,JE CRC301 M 120006A,73,0
8624,C301ML 120003A,JE CRC301 M 190003A,73,0
8625,C301MA 120003A,JE CRC301 M 120001A,73,0
8626,C301MA 120003A,JE CRC301 M 120004A,73,0
8627,C301MA 120003A,JE CRC301 M 120006A,73,0
8628,C301MA 120003A,JE CRC301 M 190003A,73,0
8629,C301MA 120003A,JE CRC301 M 120002,69,0
8630,C301PDT 150048,JE CRC301 PDT 150047,76,0
8631,C301PDT 150048,JE CRC301 PT 150086,73,0
8632,C301PDT 150048,JE CRC301 PT 150087,73,0
8633,C301PDT 150048,JE CRC301 PT 160048,73,0
8634,C301PDT 150048,JE CRC301 PDT 170087,71,0
8635,C301PDI 150048,JE CRC301 PDI 170058,71,0
8636,C301PDI 150048,JE CRC301 PI 150045B,71,0
8637,C301PDI 150048,JE CRC301 PDI 120028,71,0
8638,C301PDI 150048,JE CRC301 PDT 150047,71,0
8639,C301PDI 150048,JE CRC301 PDI 130078,71,0
8640,C301XV 150011,JE CRC301 FV 150011,75,0
8641,C301XV 150011,JE CRC301 XV 150014,75,0
8642,C301XV 150011,JE CRC301 XV 160019,69,0
8643,C301XV 150011,JE CRC301 XV 140014,69,0
8644,C301XV 150011,JE CRC301 XV 140012,69,0
8645,C301XY 150011,JE CRC301 XY 190011S1,71,0
8646,C301XY 150011,JE CRC301 XY 130011S2,71,0
8647,C301XY 150011,JE CRC301 XY 130011S1,71,0
8648,C301XY 150011,JE CRC301 FY 150013,69,0
8649,C301XY 150011,JE CRC301 FV 150011,69,0
8650,C301XZSO 150011,JE CRC301 XZSO 050011B,76,0
8651,C301XZSO 150011,JE CRC301 XZSO 150015B,76,0
8652,C301XZSO 150011,JE CRC301 XZSC 150014,72,0
8653,C301XZSO 150011,JE CRC301 XZSO 050018B,70,0
8654,C301XZSO 150011,JE CRC301 XZSO 170012A,70,0
8655,C301XZLO 150011,JE CRC301 XZLC 150010,72,0
8656,C301XZLO 150011,JE CRC301 XZSO 050011B,70,0
8657,C301XZLO 150011,JE CRC301 XZLO 170012B,70,0
8658,C301XZLO 150011,JE CRC301 XZLO 140016A,70,0
8659,C301XZLO 150011,JE CRC301 XZLO 050014B,70,0
8660,C301XZSC 150011,JE CRC301 XZSC 150014,78,0
8661,C301XZSC 150011,JE CRC301 XZSC 050015,72,0
8662,C301XZSC 150011,JE CRC301 XZSC 050018,72,0
8663,C301XZSC 150011,JE CRC301 XZLC 150010,72,0
8664,C301XZSC 150011,JE CRC301 XZSO 050011B,70,0
8665,C301XZLC 150011,JE CRC301 XZLC 150010,78,0
8666,C301XZLC 150011,JE CRC301 XZSC 150014,72,0
8667,C301XZLC 150011,JE CRC301 XZLC 110015,72,0
8668,C301XZLC 150011,JE CRC301 XZLC 060011,72,0
8669,C301XZLC 150011,JE CRC301 XZLC 140010,72,0
8670,C301XV 150012,JE CRC301 XV 140012,75,0
8671,C301XV 150012,JE CRC301 XV 150002,75,0
8672,C301XV 150012,JE CRC301 XV 170012,75,0
8673,C301XV 150012,JE CRC301 XV 120012,75,0
8674,C301XV 150012,JE CRC301 XV 150014,75,0
8675,C301XY 150012,JE CRC301 XY 130011S2,71,0
8676,C301XY 150012,JE CRC301 XV 140012,69,0
8677,C301XY 150012,JE CRC301 FY 150013,69,0
8678,C301XY 150012,JE CRC301 XV 150002,69,0
8679,C301XY 150012,JE CRC301 XV 170012,69,0
8680,C301XZSO 150012,JE CRC301 XZSO 170012A,76,0
8681,C301XZSO 150012,JE CRC301 XZSO 150015B,76,0
8682,C301XZSO 150012,JE CRC301 XZSC 150014,72,0
8683,C301XZSO 150012,JE CRC301 XZSO 110020,72,0
8684,C301XZSO 150012,JE CRC301 XZSO 050018B,70,0
8685,C301XZLO 150012,JE CRC301 XZLO 170012B,76,0
8686,C301XZLO 150012,JE CRC301 XZLC 150010,72,0
8687,C301XZLO 150012,JE CRC301 XZSO 170012A,70,0
8688,C301XZLO 150012,JE CRC301 XZLO 140016A,70,0
8689,C301XZLO 150012,JE CRC301 XZLO 050014B,70,0
8690,C301XZSC 150012,JE CRC301 XZSC 150014,78,0
8691,C301XZSC 150012,JE CRC301 XZSC 050015,72,0
8692,C301XZSC 150012,JE CRC301 XZSC 050018,72,0
8693,C301XZSC 150012,JE CRC301 XZLC 150010,72,0
8694,C301XZSC 150012,JE CRC301 XZSO 170012A,70,0
8695,C301XZLC 150012,JE CRC301 XZLC 150010,78,0
8696,C301XZLC 150012,JE CRC301 XZSC 150014,72,0
8697,C301XZLC 150012,JE CRC301 XZLC 110015,72,0
8698,C301XZLC 150012,JE CRC301 XZLC 140010,72,0
8699,C301XZLC 150012,JE CRC301 XZLO 170012B,70,0
8700,C301AT 010102B,CRC301 TT 030170,67,0
8701,C301AT 010102B,CRC301 TE 030172,67,0
8702,C301AT 010102B,CRC301 TI 090021,67,0
8703,C301AT 010102B,JE CRC301 TG 080102,67,0
8704,C301AT 010102B,JE CRC301 TT 180032B,65,0
8705,C301AT 010202B,CRC301 TI 090021,67,0
8706,C301AT 010202B,JE CRC301 TT 180032B,65,0
8707,C301AT 010202B,JE CRC301 PT 180029B,65,0
8708,C301AT 010202B,JE CRC301 LT 030027B,65,0
8709,C301AT 010202B,JE CRC301 TT 110022B,65,0
8710,C301AT 010302B,CRC301 TE 030172,67,0
8711,C301AT 010302B,CRC301 TI 090021,67,0
8712,C301AT 010302B,JE CRC301 TT 180032B,65,0
8713,C301AT 010302B,JE CRC301 PT 180029B,65,0
8714,C301AT 010302B,JE CRC301 LT 030027B,65,0
8715,C301ML 120003B,JE CRC301 M 150003B,73,0
8716,C301ML 120003B,JE CRC301 M 020003B,73,0
8717,C301ML 120003B,JE CRC301 M 120007B,73,0
8718,C301ML 120003B,JE CRC301 M 190003B,73,0
8719,C301ML 120003B,JE CRC301 LG 120003,73,0
8720,C301MA 120003B,JE CRC301 M 150003B,73,0
8721,C301MA 120003B,JE CRC301 M 020003B,73,0
8722,C301MA 120003B,JE CRC301 M 120007B,73,0
8723,C301MA 120003B,JE CRC301 M 190003B,73,0
8724,C301MA 120003B,JE CRC301 M 170003B,73,0
8725,C301AT 010402B,CRC301 TI 090021,67,0
8726,C301AT 010402B,JE CRC301 TT 180032B,65,0
8727,C301AT 010402B,JE CRC301 PT 180029B,65,0
8728,C301AT 010402B,JE CRC301 LT 030027B,65,0
8729,C301AT 010402B,JE CRC301 TT 110022B,65,0
8730,C301LT 200005A,JE CRC301 LT 200007A,76,0
8731,C301LT 200005A,JE CRC301 LT 200003A,76,0
8732,C301LT 200005A,JE CRC301 AI 200005,73,0
8733,C301LT 200005A,JE CRC301 LT 210005,73,0
8734,C301LT 200005A,JE CRC301 LT 070005B,71,0
8735,C301LIC 200005,JE CRC301 LIC 120004,71,0
8736,C301LIC 200005,JE CRC301 LHS 200005,71,0
8737,C301LIC 200005,JE CRC301 LIC 060010,71,0
8738,C301LIC 200005,JE CRC301 TIC 200007,71,0
8739,C301LIC 200005,JE CRC301 LIC 060008,71,0
8740,C301LV 200005,JE CRC301 LV 200001,75,0
8741,C301LV 200005,JE CRC301 LV 050005,75,0
8742,C301LV 200005,JE CRC301 LV 210005,75,0
8743,C301LV 200005,JE CRC301 LHS 200005,73,0
8744,C301LV 200005,JE CRC301 LV 030025,69,0
8745,C301LT 200005B,JE CRC301 LT 070005B,76,0
8746,C301LT 200005B,JE CRC301 LT 040005B,76,0
8747,C301LT 200005B,JE CRC301 LT 200007B,76,0
8748,C301LT 200005B,JE CRC301 LT 200001B,76,0
8749,C301LT 200005B,JE CRC301 LT 030005B,76,0
8750,C301LHS 200005,JE CRC301 LHS 200005,82,1
8751,C301LHS 200005,JE CRC301 LHS 200007,76,0
8752,C301LHS 200005,JE CRC301 LHS 040005,76,0
8753,C301LHS 200005,JE CRC301 HS 080005B,71,0
8754,C301LHS 200005,JE CRC301 LHS 020003,71,0
8755,C301LT 120011A,JE CRC301 LT 120001A,76,0
8756,C301LT 120011A,JE CRC301 LT 160011A,76,0
8757,C301LT 120011A,JE CRC301 LT 150011A,76,0
8758,C301LT 120011A,JE CRC301 LT 120011B,76,0
8759,C301LT 120011A,JE CRC301 LT 130011A,76,0
8760,C301LIC 120011,JE CRC301 LIC 160011,76,0
8761,C301LIC 120011,JE CRC301 LI 120013,73,0
8762,C301LIC 120011,JE CRC301 LI 120031,73,0
8763,C301LIC 120011,JE CRC301 TI 120011,73,0
8764,C301LIC 120011,JE CRC301 LI 120017,73,0
8765,C301LV 120011,JE CRC301 LT 120011B,73,0
8766,C301LV 120011,JE CRC301 VE 120001A1,71,0
8767,C301LV 120011,JE CRC301 LV 120026,69,0
8768,C301LV 120011,JE CRC301 FV 120013,69,0
8769,C301LV 120011,JE CRC301 TE 120011,69,0
8770,C301LT 120011B,JE CRC301 LT 120011B,82,1
8771,C301LT 120011B,JE CRC301 LT 120001B,76,0
8772,C301LT 120011B,JE CRC301 TE 120011,73,0
8773,C301LT 120011B,JE CRC301 LT 172001,73,0
8774,C301LT 120011B,JE CRC301 TI 120011,73,0
8775,C301LHS 120011,JE CRC301 LHS 120001,76,0
8776,C301LHS 120011,JE CRC301 LHS 130001,71,0
8777,C301LHS 120011,JE CRC301 LHS 110010,71,0
8778,C301LHS 120011,JE CRC301 LHS 140018,71,0
8779,C301LHS 120011,JE CRC301 LHS 130017,71,0
8780,C301AT 010502B,JE CRC301 TI 030502B,71,0
8781,C301AT 010502B,JE CRC301 TI 110502B,71,0
8782,C301AT 010502B,JE CRC301 TE 030502B,71,0
8783,C301AT 010502B,JE CRC301 FT 030502B,71,0
8784,C301AT 010502B,JE CRC301 TT 180502B,71,0
8785,C301PT 150045,JE CRC301 PT 150035,75,0
8786,C301PT 150045,JE CRC301 PI 150045B,73,0
8787,C301PT 150045,JE CRC301 PDT 150047,73,0
8788,C301PT 150045,JE CRC301 PT 140042,69,0
8789,C301PT 150045,JE CRC301 PT 150086,69,0
8790,C301PI 150045A,JE CRC301 PI 150045B,76,0
8791,C301PI 150045A,CRC301 AT 150005,73,0
8792,C301PI 150045A,JE CRC301 PIC 150057,71,0
8793,C301PI 150045A,JE CRC301 PI 170051A,71,0
8794,C301PI 150045A,JE CRC301 PI 110504A,71,0
8795,C301PI 150045B,JE CRC301 PI 150045B,82,1
8796,C301PI 150045B,JE CRC301 PIC 150057,71,0
8797,C301PI 150045B,JE CRC301 PI 179005B,71,0
8798,C301PI 150045B,JE CRC301 PI 170064B,71,0
8799,C301PI 150045B,JE CRC301 PI 160049B,71,0
8800,C301AT 010602B,CRC301 TI 090021,67,0
8801,C301AT 010602B,CRC301 000600,67,0
8802,C301AT 010602B,JE CRC301 TT 180032B,65,0
8803,C301AT 010602B,JE CRC301 PT 180029B,65,0
8804,C301AT 010602B,JE CRC301 LT 030027B,65,0
8805,C301PT 150046,JE CRC301 PT 150086,75,0
8806,C301PT 150046,JE CRC301 PT 160046,75,0
8807,C301PT 150046,JE CRC301 PT 150006,75,0
8808,C301PT 150046,JE CRC301 PT 150026A,73,0
8809,C301PT 150046,JE CRC301 PDT 150047,73,0
8810,C301PI 150046A,JE CRC301 PI 150036,73,0
8811,C301PI 150046A,JE CRC301 PI 150045B,71,0
8812,C301PI 150046A,JE CRC301 PT 150026A,71,0
8813,C301PI 150046A,JE CRC301 PIC 150063,71,0
8814,C301PI 150046A,JE CRC301 PI 110504A,71,0
8815,C301PI 150046B,JE CRC301 PI 150045B,76,0
8816,C301PI 150046B,JE CRC301 PI 150036,73,0
8817,C301PI 150046B,JE CRC301 PIC 150063,71,0
8818,C301PI 150046B,JE CRC301 PI 170064B,71,0
8819,C301PI 150046B,JE CRC301 PI 160049B,71,0
8820,C301LG 200006,JE CRC301 LG 200002,75,0
8821,C301LG 200006,JE CRC301 LG 040006,75,0
8822,C301LG 200006,JE CRC301 LG 200010,75,0
8823,C301LG 200006,JE CRC301 LG 170006,69,0
8824,C301LG 200006,JE CRC301 HY 200006,69,0
8825,C301LG 200008,JE CRC301 LG 200002,75,0
8826,C301LG 200008,JE CRC301 LG 080008,75,0
8827,C301LG 200008,JE CRC301 LG 200010,75,0
8828,C301LG 200008,JE CRC301 PG 200089,69,0
8829,C301LG 200008,JE CRC301 PG 200020,69,0
8830,C301LG 200010,JE CRC301 LG 200010,81,0
8831,C301LG 200010,CRC301 LG 190001,76,0
8832,C301LG 200010,JE CRC301 LG 200002,75,0
8833,C301LG 200010,JE CRC301 LG 040010,75,0
8834,C301LG 200010,JE CRC301 LG 200013B,73,0
8835,C301XV 010201,JE CRC301 XV 030020,69,0
8836,C301XV 010201,JE CRC301 XV 160019,69,0
8837,C301XV 010201,JE CRC301 XV 200001,69,0
8838,C301XV 010201,JE CRC301 XV 140014,69,0
8839,C301XV 010201,JE CRC301 XV 040021,69,0
8840,C301TW 200020,JE CRC301 TI 200040,69,0
8841,C301TW 200020,JE CRC301 PG 200020,69,0
8842,C301TW 200020,JE CRC301 TE 030020,69,0
8843,C301TW 200020,JE CRC301 TE 200042,69,0
8844,C301TW 200020,JE CRC301 TT 200021,69,0
8845,C301TE 200020,JE CRC301 PG 200020,75,0
8846,C301TE 200020,JE CRC301 TE 030020,75,0
8847,C301TE 200020,JE CRC301 TE 200042,75,0
8848,C301TE 200020,JE CRC301 TE 200040,75,0
8849,C301TE 200020,JE CRC301 TE 200008,75,0
8850,C301TT 200020,JE CRC301 TT 200021,75,0
8851,C301TT 200020,JE CRC301 TT 200007,75,0
8852,C301TT 200020,JE CRC301 TT 210020,75,0
8853,C301TT 200020,JE CRC301 TT 200001,75,0
8854,C301TT 200020,JE CRC301 TT 200060,75,0
8855,C301TI 200020,CRC301 TI 090021,76,0
8856,C301TI 200020,JE CRC301 TI 200040,75,0
8857,C301TI 200020,JE CRC301 TI 200060,75,0
8858,C301TI 200020,JE CRC301 TI 200028,75,0
8859,C301TI 200020,JE CRC301 TI 200029,75,0
8860,C301TW 200021,CRC301 TI 090021,76,0
8861,C301TW 200021,JE CRC301 TT 200021,75,0
8862,C301TW 200021,JE CRC301 TI 200021,75,0
8863,C301TW 200021,CRC301 TT 090021C,73,0
8864,C301TW 200021,JE CRC301 VT 020002B1,71,0
8865,C301TE 200021,CRC301 TI 090021,76,0
8866,C301TE 200021,JE CRC301 TE 070021,75,0
8867,C301TE 200021,JE CRC301 TE 200042,75,0
8868,C301TE 200021,JE CRC301 TT 200021,75,0
8869,C301TE 200021,JE CRC301 FT 200014,75,0
8870,C301TT 200021,JE CRC301 TT 200021,81,0
8871,C301TT 200021,CRC301 TT 090021C,80,0
8872,C301TT 200021,CRC301 TI 090021,76,0
8873,C301TT 200021,JE CRC301 TT 200013,75,0
8874,C301TT 200021,JE CRC301 TT 210001,75,0
8875,C301TI 200021,CRC301 TI 090021,83,1
8876,C301TI 200021,JE CRC301 TI 200021,81,0
8877,C301TI 200021,JE CRC301 TI 020001,75,0
8878,C301TI 200021,JE CRC301 TI 210001,75,0
8879,C301TI 200021,JE CRC301 TT 200021,75,0
8880,C301XV 010202,JE CRC301 XV 030020,69,0
8881,C301XV 010202,JE CRC301 XV 090023,69,0
8882,C301XV 010202,JE CRC301 XV 040021,69,0
8883,C301XV 010202,JE CRC301 XV 140012,69,0
8884,C301XV 010202,JE CRC301 XV 171002,69,0
8885,C301FT 150008,JE CRC301 FT 150006,75,0
8886,C301FT 150008,JE CRC301 FT 150002,75,0
8887,C301FT 150008,JE CRC301 FT 150003,75,0
8888,C301FT 150008,JE CRC301 FT 150005,75,0
8889,C301FT 150008,JE CRC301 FT 140008A,73,0
8890,C301FE 150008,JE CRC301 FIC 150008,79,0
8891,C301FE 150008,JE CRC301 FE 150002,75,0
8892,C301FE 150008,JE CRC301 FV 190008,75,0
8893,C301FE 150008,JE CRC301 FT 150006,75,0
8894,C301FE 150008,JE CRC301 FY 150004,75,0
8895,C301FIC 150008,JE CRC301 FIC 150008,82,1
8896,C301FIC 150008,CRC301 HIC 150001,77,0
8897,C301FIC 150008,JE CRC301 FIC 160008,76,0
8898,C301FIC 150008,JE CRC301 FI 150028,73,0
8899,C301FIC 150008,JE CRC301 PIC 180008,71,0
